title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Altersgerechtes Wohnen mit gewissen Vorzügen am Lohrer Wald,359.900 €,"55593 Rüdesheim, Bad Kreuznach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,4.499 €/m²,Etagenwohnung,nil,nil,2,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Süßes Nest mit Südbalkon und Garage!,130.000 €,"Paul-Münch-Straße 10,
67117 Limburgerhof, Rhein-Pfalz-Kreis",1,45 m²,2.889 €/m²,Etagenwohnung,6 m²,nil,1,1,1 Garage,"3,57","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Altersgerechtes Wohnen mit gewissen Vorzügen am Lohrer Wald,344.900 €,"55593 Rüdesheim, Bad Kreuznach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,4.311 €/m²,Etagenwohnung,nil,nil,2,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Ruhige EG-Wohnung mit 2 Zimmern, Gartenterrasse und Einbauküche in Alsheim. Auf Wunsch möbliert.",172.000 €,"67577 Alsheim, Alzey-Worms (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,64 m²,2.688 €/m²,Erdgeschosswohnung,10 m²,1.5.2024,1,1,2 Außenstellplätze,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Cityquartier 77, Ihr neues Zuhause, WHG 5",348.000 €,"Friedrich-Wilhelm-Straße 77,
Süd, 54290 Trier",3,"75,62 m²",4.602 €/m²,Etagenwohnung,0 m²,2026,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktive und moderne Eigentumswohnungen mit bewilligter KFW-Förderung,249.900 €,"54675 Mettendorf, Bitburg-Prüm (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"64,61 m²",3.868 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktive und moderne Eigentumswohnungen mit bewilligter KFW-Förderung,385.000 €,"54675 Mettendorf, Bitburg-Prüm (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"94,17 m²",4.088 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Moderne 3 Zimmer Erdgeschoss Wohnung mit grosser Terrasse und Garten in Osthofen,330.000 €,"Herrnsheimer Straße 1,
67574 Osthofen, Alzey-Worms (Kreis)",3,89 m²,3.708 €/m²,Erdgeschosswohnung,"102,17 m²",22.5.2024,2,1,2 Außenstellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"2,5 Zimmer-Eigentumswohnung mit Loggia und Garage",439.900 €,"55276 Oppenheim, Mainz-Bingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","99,34 m²",4.428 €/m²,Etagenwohnung,"8,24 m²",nil,1,1,1 Garage,"2,98 inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Attraktive und moderne Eigentumswohnungen mit bewilligter KFW-Förderung,359.500 €,"54675 Mettendorf, Bitburg-Prüm (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"91,74 m²",3.919 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
LUXURIÖSE PENTHÄUSER ÜBER DEN DÄCHERN VON DAHN,730.000 €,"66994 Dahn, Südwestpfalz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,136 m²,5.368 €/m²,Penthouse,nil,Sofort,nil,nil,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Altersgerechtes Wohnen mit gewissen Vorzügen am Lohrer Wald,789.900 €,"55593 Rüdesheim, Bad Kreuznach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"175,81 m²",4.493 €/m²,Penthouse,nil,nil,4,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Gehobener Wohntraum an der Mosel: Exklusive, kernsanierte Maisonette mit herrlichem Balkonausblick",185.000 €,"54539 Ürzig, Bernkastel-Wittlich (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"113,3 m²",1.633 €/m²,Maisonette,nil,nach Absprache,2,1,1 Carport,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Neubau einer Wohnanlage mit 5 attraktiven Eigentumswohnungen,320.000 €,"56766 Ulmen, Cochem-Zell (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"75,06 m²",4.263 €/m²,Souterrain,nil,01.10.2024,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gemütliche Erdgeschosswohnung mit Garten,365.000 €,"Horchheim, 56076 Koblenz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,108 m²,3.380 €/m²,Erdgeschosswohnung,nil,nil,2,2,nil,"3,57 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Exklusive Loftwohnungen mit luxuriöser Ausstattung zum Erstbezug,348.000 €,"66994 Dahn, Südwestpfalz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,102 m²,3.412 €/m²,Etagenwohnung,nil,Sofort,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
