title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
EUROPAVIERTEL - Stadtwohnen auf höchstem Niveau,450.000 €,"Europa-Allee 81,
Gallus, 60486 Frankfurt am Main",3,"64,5 m²",6.977 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Tiefgaragen-Stellplatz,3.57 % inkl. gesetzl. 19% MwSt. inkl. MwSt.,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Selbstnutzer und Kapitalanleger aufgepasst: Helle 3-Zimmer-Wohnung mit traumhafter Terrasse,320.000 €,"63128 Dietzenbach, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,3.556 €/m²,Etagenwohnung,nil,01.05.2024,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
MAISONETTE WOHNUNG MIT DACHGARTEN IN BOCKENHEIM,Auf Anfrage,"Bockenheim, 60486 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,126 m²,nil,nil,nil,nil,nil,1,nil,3.57%,"{'is24qa-personenaufzug-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Kapitalanlege 5,56% Rendite! 4,5 Zimmer – 2 Bäder – großer Balkon",259.000 €,"Holzstraße 11 B,
Dotzheim, 65197 Wiesbaden",4,90 m²,2.878 €/m²,Etagenwohnung,nil,nil,3,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
*keine Courtage* Freie 1-Zimmer Wohnung mit separater Küche,239.000 €,"Sachsenhausen-Süd, 60598 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,32 m²,7.469 €/m²,Etagenwohnung,4 m²,sofort,nil,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Moderne 4-Zimmer-DG-Wohnung mit Weitblick,439.000 €,"65824 Schwalbach am Taunus, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,102 m²,4.304 €/m²,Loft,8 m²,01.07.2023,3,1,2 Außenstellplätze,"3,57 % inklusive 19 % Mehrwertsteuer des beurkundeten Kaufpreises.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
EIN ECHTES SCHMUCKSTÜCK,199.000 €,"35428 Langgöns, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,120 m²,1.658 €/m²,nil,nil,03.03.2023,nil,2,2 Außenstellplätze,3.57%,{'is24qa-keller-label': ''}
Charmante Wohnung im Jugendstil: Historischer Flair trifft auf modernen Design,355.000 €,"Süd, 34121 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"103,64 m²",3.425 €/m²,Erdgeschosswohnung,nil,nach Absprache,3,1,nil,"3,57 %","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Helle Zweizimmerwohnung mit großzügigem Balkon,198.000 €,"Rosenhof 20,
64560 Riedstadt, Groß-Gerau (Kreis)",2,"60,26 m²",3.286 €/m²,Etagenwohnung,6 m²,nil,1,1,1 Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"AM RÖMISCHEN HOF Stilvolle, gepflegte 3-Raum-Maisonette-Wohnung",410.000 €,"61352 Bad Homburg vor der Höhe, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,78 m²,5.256 €/m²,Maisonette,nil,01.08.2024,nil,2,1 Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"kuschelige ETW 2 ZKB in begehrter Lage Kassels "" Am Brasselsberg""",179.000 €,"Brasselsberg, 34132 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,72 m²,2.486 €/m²,nil,nil,ab sofort,1,1,nil,"2,98% vom Kaufpreis incl. Mwst.",{'is24qa-balkon-terrasse-label': ''}
Perfekt geschnittene 4 Zimmer Wohnung mit 2 Bädern und 2 Balkonen!,279.000 €,"Gerhart-Hauptmann-Straße 2,
Kesselstadt, 63454 Hanau",4,"91,41 m²",3.052 €/m²,Etagenwohnung,4 m²,nil,3,2,1 Tiefgaragen-Stellplatz,"8.597,75","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
3 Zimmer Wohnung in sehr gepflegter Wohnanlage in Rüsselsheim,239.000 €,"Im Hasengrund 58,
65428 Rüsselsheim am Main, Groß-Gerau (Kreis)",3,78 m²,3.064 €/m²,nil,nil,nil,2,2,1 Außenstellplatz,"2,97%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Barrierefreie Erdgeschosswohnung mit 2 Gärten und 1 Tiefgaragenstellplatz in Rüsselsheim am Main,Auf Anfrage,"65428 Rüsselsheim am Main, Groß-Gerau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,62 m²,nil,Erdgeschosswohnung,10 m²,nil,2,1,1 Tiefgaragen-Stellplatz,"5,95 inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Vermietete 2-Zimmerwohnung mit TG-Stellplatz zu verkaufen,215.000 €,"Wickerer Straße 2-4,
65439 Flörsheim am Main, Main-Taunus-Kreis",2,63 m²,3.413 €/m²,Dachgeschoss,10 m²,nil,1,1,1 Duplex-Stellplatz,"2,975% vom Kaufpreis inkl. 19% MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Schöne 3 ZKBB-Wohnung mit Fernblick auf den Odenwald,209.000 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"99,83 m²",2.094 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,57% inkl. MwSt.",{'is24qa-balkon-terrasse-label': ''}
Helle 2-Zimmer-Wohnung inklusive 2 Tiefgaragenplätze!,249.000 €,"63110 Rodgau, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"61,34 m²",4.059 €/m²,Dachgeschoss,nil,nil,nil,nil,2 Tiefgaragen-Stellplätze,"2,95 %inkl. MwSt","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Exklusive Wohnung in Bad Vilbel,949.000 €,"Elisabethenhain 22,
61118 Bad Vilbel, Wetteraukreis",4,"138,36 m²",6.859 €/m²,Etagenwohnung,nil,nil,3,2,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Luxus-Penthouse in der City-Ost von Wiesbaden!,1.980.000 €,"Südost, 65189 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,156 m²,12.692 €/m²,Penthouse,nil,nach Absprache,2,2,3 Tiefgaragen-Stellplätze,"3,57 inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"*235 m² vom Feinsten ""Ein Penthaus der Superlative"" und dies nur alle 20 Jahre*",1.100.000 €,"61231 Bad Nauheim, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,235 m²,4.681 €/m²,Penthouse,12 m²,nil,3,2,4 Tiefgaragen-Stellplätze,"3,57%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
