title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Großzügige 3,5 Zimmer-ETW mit Dachterrasse",288.000 €,"Kernstadt, 94315 Straubing
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,105 m²,2.743 €/m²,Etagenwohnung,nil,01.05.2024,2,1,1 Garage,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Erstbezug nach Sanierung - Helle und zentral gelegene 2-Zimmer-Wohnung - Kapitalanlage-Möglichkeit,229.000 €,"Stadtmitte, 63739 Aschaffenburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,64 m²,3.578 €/m²,Etagenwohnung,10 m²,sofort,1,1,nil,"2,50 % inkl. MwSt.",{}
"Schöne Maisonette-Wohnung mit Dachterrasse, Garten zur Alleinnutzung und Fernwärme",359.000 €,"85098 Großmehring, Eichstätt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"83,59 m²",4.295 €/m²,Maisonette,nil,nach Absprache,2,1,1 Carport,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Vermietete 2 Zimmer-ETW im Stadtzentrum,148.000 €,"Kernstadt, 94315 Straubing
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"47,08 m²",3.144 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-vermietet-label': ''}"
Große Eigentumswohnung in Maisach-Gernlinden,520.000 €,"82216 Maisach, Fürstenfeldbruck (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,99 m²,5.253 €/m²,Erdgeschosswohnung,nil,01.07.2024,3,1,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.",{'is24qa-garten-mitbenutzung-label': ''}
TOP 2-Zimmer-Wohnung mit Balkon am Danziger Platz in 86899 Landsberg-West,230.000 €,"Danziger Platz 5 - 8,
86899 Landsberg am Lech, Landsberg am Lech (Kreis)",2,54 m²,4.259 €/m²,Etagenwohnung,nil,01.06.2024,1,1,2 Tiefgaragen-Stellplätze,"3,57","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Elegante Maisonette Wohnung in zentraler Lage,750.000 €,"85586 Poing, Ebersberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",129 m²,5.814 €/m²,Maisonette,nil,2024,2,1,2 Tiefgaragen-Stellplätze,"2,975% inkl. MwSt. des notariellen Kaufpreises","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': ''}"
Maisonettewohnung in Puchheim,349.000 €,"82178 Puchheim, Fürstenfeldbruck (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"68,73 m²",5.078 €/m²,Maisonette,nil,sofort,1,1,2 Stellplätze,"1,79 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
3-Zi Wohnung *Top Lage*! Preis auf Anfrage,Auf Anfrage,"Alt-Moosach, 80993 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,69 m²,nil,Etagenwohnung,nil,nil,1,1,nil,"3,57% inkl. MwSt. des notariellen Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Würmtal Living: Familiennest in grüner und ruhiger Umgebung,549.000 €,"82152 Krailling, Starnberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","84,07 m²",6.530 €/m²,Etagenwohnung,nil,sofort,2,1,1 Tiefgaragen-Stellplatz,"2,38 % inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
