title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Erstklassig in Senftenberg Beste Energieeffizienz A+ Provisionsfrei!,468.720 €,"01968 Senftenberg, Oberspreewald-Lausitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,3.906 €/m²,Etagenwohnung,nil,2025,nil,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Spannendes Anlageobjekt zum Verkauf - 2 Zimmer Wohnung,162.000 €,"15831 Blankenfelde-Mahlow, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,56 m²,2.893 €/m²,Etagenwohnung,54 m²,21.09.2023,1,1,1 Parkhaus-Stellplatz,"2,975 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Senftenberg in Top-Lage: Jetzt mögliche ILB-Förderung sichern!,368.930 €,"01968 Senftenberg, Oberspreewald-Lausitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,92 m²,4.010 €/m²,Etagenwohnung,nil,2025,2,1,1 Stellplatz,provisionsfrei,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
In bester Lage von Großkoschen - direkt am See,377.600 €,"01968 Senftenberg, Oberspreewald-Lausitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"99,13 m²",3.809 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
"Tolle Kapitalanlage! 2 Zimmer mit Fußbodenheizung, offene Wohnküche, Bad mit Du+BW, Balkon!",195.000 €,"Zum Großen Zernsee 5 G,
14542 Werder (Havel), Potsdam-Mittelmark (Kreis)",2,"56,8 m²",3.433 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,75","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Heller und zentral gelegener Wohn-Traum während des Studiums,208.000 €,"Jägervorstadt, 14469 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,46 m²,4.522 €/m²,Dachgeschoss,46 m²,nil,2,1,nil,"3,57%","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Hausboot der Extraklasse,280.000 €,"Luise-Jahn-Straße 18,
14542 Werder (Havel), Potsdam-Mittelmark (Kreis)",2,44 m²,6.364 €/m²,nil,nil,sofort,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
**Zwei Doppelhaushälften - Wohnen und Investieren unter einem Dach**,659.800 €,"15806 Zossen, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,278 m²,2.373 €/m²,nil,nil,nil,nil,4,Carport,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
"""Am Funkerberg"" - Wohnen im Grünen: Großzügige 2-Zimmer-Wohnung mit Wohnküche und Balkon (vermietet)",274.500 €,"Funkerberg 4,
15711 Königs Wusterhausen, Dahme-Spreewald (Kreis)","2,5",67 m²,4.097 €/m²,Etagenwohnung,nil,nil,1,1,1 Außenstellplatz,"3,57 % inkl. gesetzlicher MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
"Attraktive, vermietete ETW im Zentrum von Pritzwalk",115.000 €,"16928 Pritzwalk, Prignitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,86 m²,1.337 €/m²,Terrassenwohnung,nil,Absprache,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
4 Zimmer Eigentumswohnung in Cottbus - Ströbitz I Ruhig und Zentral gelegen (kein Hausgeld),270.000 €,"Ströbitz, 03046 Cottbus
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,94 m²,2.872 €/m²,nil,"112,8 m²",sofort,1,1,2 Carports,"3,0 % inkl. MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Wunderschöne vermietete Eigentumswohnung,199.000 €,"14624 Dallgow-Döberitz, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,2.926 €/m²,Maisonette,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,"Provision 3,57 %",{'is24qa-vermietet-label': ''}
Vermietete Eigentumswohnung zu Verkaufen,149.000 €,"Hauptstr. 19,
15378 Rüdersdorf bei Berlin, Märkisch-Oderland (Kreis)",3,"67,66 m²",2.202 €/m²,Etagenwohnung,"67,66 m²",nil,2,1,nil,3%des Kaufpreises zuzüglich MwSt.,{'is24qa-balkon-terrasse-label': ''}
