title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Vermietete 3-Zimmer-Wohnung in gepflegter Wohnanlage!,210.000 €,"16727 Velten, Oberhavel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"77,96 m²",2.694 €/m²,Etagenwohnung,"77,96 m²",nil,2,2,1 Tiefgaragen-Stellplatz,"7,14","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
SCHÖNER ALTBAU - RUHIG GELEGEN NÄHE PARK BABELSBERG - ZUR ZEIT VERMIETET,325.000 €,"Wollestr. 33_k,
Babelsberg Nord, 14482 Potsdam",2,62 m²,5.242 €/m²,nil,nil,nil,1,1,nil,"3,57% des Kaufpreises inkl. 19% MwSt., zahlbar vom Käufer.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Spannendes Investment mit Wachtumspotenzial - Provisionsfrei,180.000 €,"An den Eichen 7 B,
14513 Teltow, Potsdam-Mittelmark (Kreis)",2,60 m²,3.000 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Maisonette mit Balkon in Südlage am Golfplatz Stolper-Heide,630.000 €,"16540 Hohen Neuendorf, Oberhavel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,147 m²,4.286 €/m²,Maisonette,155 m²,01.09.2023,2,2,2 Tiefgaragen-Stellplätze,3.57%,"{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Pflegeimmobilie langfristig vermietet! Keine Eigennutzung möglich!,234.566 €,"16321 Bernau bei Berlin, Barnim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,44 m²,5.331 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Maisonette-Eigentumswohnung in Dallgow. Heizung aus 2023,199.000 €,"14624 Dallgow-Döberitz, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,2.926 €/m²,Maisonette,20 m²,Vermietet,2,1,1 Tiefgaragen-Stellplatz,"3,57 %",{'is24qa-vermietet-label': ''}
"Moderne 3-Zimmer-Wohnung im Denkmal des ehemaligen königlichen Stallgeviert ""Les Étables Royales""",465.000 €,"Nauener Vorstadt, 14469 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"85,1 m²",5.464 €/m²,Etagenwohnung,6 m²,ab sofort / frei,2,1,1 Außenstellplatz,"3,57% inkl. MwSt. bezogen auf den beurkundeten Kaufpreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Bezugsfreie Eigentumswohnung nahe Cottbus,69.000 €,"Döbbrick, 03054 Cottbus
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,63 m²,1.095 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Garage,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Erstbezug - Neubau! 3-Zimmer Wohnung im 1. OG mit Fahrstuhl,550.000 €,"14612 Falkensee, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,88 m²,6.250 €/m²,Etagenwohnung,nil,Juli 2024,1,2,2 Außenstellplätze,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung in Falkensee,130.000 €,"Krefelder Straße 16,
14612 Falkensee, Havelland (Kreis)",1,40 m²,3.250 €/m²,Dachgeschoss,nil,nil,1,1,1 Tiefgaragen-Stellplatz,3 %,"{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Charmante 1-Zimmer-Eigentumswohnung mit Terrasse und Stellplatz in ruhiger Lage am Ret-See in Hönow,129.000 €,"15366 Hoppegarten, Märkisch-Oderland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"43,18 m²",2.987 €/m²,Erdgeschosswohnung,0 m²,nil,nil,1,nil,"3,57 %","{'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Vermietete Doppelhaushälfte (WEG) mit Garten und 1 Pkw-Stellplatz zu verkaufen!,320.000 €,"16767 Leegebruch, Oberhavel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,110 m²,2.909 €/m²,Etagenwohnung,140 m²,nil,3,1,1 Außenstellplatz,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
Gut vermietet und mit Potential,139.990 €,"15831 Blankenfelde-Mahlow, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,50 m²,2.800 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"4,76 Prozent","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Attraktive, vermietete Zweiraumwohnung in Eggersdorf",200.000 €,"15345 Altlandsberg, Märkisch-Oderland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"49,12 m²",4.072 €/m²,Dachgeschoss,nil,nil,nil,1,nil,"3,57 % Käuferprovision (inkl. gesetzl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Bezugsfrei: Schön geschnittene, helle 2-Zimmer-Wohnung mit Badewanne",225.000 €,"15566 Schöneiche bei Berlin, Oder-Spree (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,58 m²,3.879 €/m²,Etagenwohnung,0 m²,nil,1,1,nil,"2,94% vom Kaufpreis inkl. MwSt.",{'is24qa-einbaukueche-label': ''}
SCHÖNER ALTBAU - RUHIG GELEGEN NÄHE PARK BABELSBERG - ZUR ZEIT VERMIETET,390.000 €,"Wollestr. 33_k,
Babelsberg Nord, 14482 Potsdam",3,"85,41 m²",4.566 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,57% des Kaufpreises inkl. 19% MwSt., zahlbar vom Käufer.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Kapitalanlage in Potsdam-Kirchsteigfeld,259.000 €,"Kirchsteigfeld, 14480 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,65 m²,3.985 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Stellplatz,"3,57 %","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Energieeffiziente und moderne barierrefreie Wohnung,115.000 €,"14641 Nauen, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,41 m²,2.805 €/m²,Etagenwohnung,2 m²,nach Fertigstellung,1,1,Außenstellplatz,"3,57 inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"2 Zimmer Wohnung mit Südbalkon, Fußbodenheizung, hochwertige Ausstattung inkl. SP!",220.000 €,"Anton-Flettner-Str. 11,
14542 Werder (Havel), Potsdam-Mittelmark (Kreis)",2,"61,2 m²",3.595 €/m²,Etagenwohnung,nil,ab sofort,1,1,nil,"3,75 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Moderne 4 Zimmerwohnung mit Südbalkon und gehobener Ausstattung: Erstbezug,457.000 €,"15569 Woltersdorf, Oder-Spree (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"97,18 m²",4.703 €/m²,Etagenwohnung,nil,Nach Vereinbarung,3,2,1 Außenstellplatz,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
