title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Bremen - Steintor | Charmante 3-Zimmer Wohnung mit Einbauküche und Garage (fast) an der Weser!,240.000 €,"Steintor, 28203 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"69,93 m²",3.432 €/m²,Etagenwohnung,nil,nil,nil,1,1 Garage,"3,57 % inkl. 19% MwSt.",{'is24qa-einbaukueche-label': ''}
Maisonette-Wohnung in Lehesterdeich!,298.000 €,"Lehesterdeich, 28357 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,2.483 €/m²,Etagenwohnung,nil,sofort,3,1,1 Garage,"2,975 % inkl. der gesetzlichen MwSt. vom beurkundeten Kaufpreis",{'is24qa-balkon-terrasse-label': ''}
Top gepflegte 2-Zimmer-Wohnung mit Tiefgaragenstellplatz!,249.000 €,"Gete, 28211 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,80 m²,3.113 €/m²,Etagenwohnung,nil,nil,1,nil,nil,"2,975 % inkl. der gesetzlichen MwSt. vom beurkundeten Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
Helle 4-Zimmer-Wohnung mit Balkon und Stellplatz zum Renovieren in Lesum,129.000 €,"Lesum, 28717 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,85 m²,1.518 €/m²,Erdgeschosswohnung,0 m²,nil,3,1,1 Außenstellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
2-Zimmerwohnung mit Tiefgaragenstellplatz,175.000 €,"Lehe, 28359 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,65 m²,2.692 €/m²,Etagenwohnung,nil,sofort,1,1,1 Tiefgaragen-Stellplatz,"2,975 % inkl. der gesetzlichen MwSt. vom beurkundeten Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
PROVISIONSFREI ! - 3-Zimmer Wohnung mit Duplex Stellplatz in Schwachhausen,275.000 €,"Riensberg, 28213 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,3.438 €/m²,Erdgeschosswohnung,5 m²,sofort,2,1,1 Duplex-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
TOP-Immobilieninvest / Residenz - bezaubernde Dachgeschosswohnung mit Carport in rückwärtiger Parkla,250.000 €,"Oberneuland, 28355 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",65 m²,3.846 €/m²,Dachgeschoss,4 m²,nil,1,1,1 Carport,"3,57% inkl. 19% Umsatzsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Maisonette-Wohnung mit charmantem Wintergarten im Viertel,450.000 €,"Ostertor, 28203 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,90 m²,5.000 €/m²,Erdgeschosswohnung,0 m²,Nach Vereinbarung,2,1,nil,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Schöne ""3-Zimmer-Wohnung"" im Schlossparkviertel",199.000 €,"Sebaldsbrück, 28309 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,104 m²,1.913 €/m²,Erdgeschosswohnung,29 m²,nil,2,1,1 Außenstellplatz,"3,57 % v. Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Traum Maisonette-Wohnung mit Garten im Altbremer Jugendstil-Haus,649.000 €,"Bürgerpark, 28209 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,160 m²,4.056 €/m²,Maisonette,5 m²,sofort,2,2,nil,2.975 % inkl. der gesetzlichen MwSt. vom beurkundeten Kaufpreis,{'is24qa-balkon-terrasse-label': ''}
