title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"DI-Altersgerechtes Wohnen in gemütlicher 1,5-Zimmer Wohnung in der Potsdamer Innenstadt",240.000 €,"Nördliche Innenstadt, 14469 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,55 m²,4.364 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Vermietete 2 Zimmer-Eigentumswohnung in der Innenstadt,156.000 €,"Neustadt, 14776 Brandenburg an der Havel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,79 m²,1.975 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Traumhafte Eigentumswohnung mit Terrasse und Garten am See an Berlin,479.000 €,"Groß Glienicke, 14476 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,98 m²,4.888 €/m²,Souterrain,146 m²,01.07.2024,1,1,1 Außenstellplatz,"1,9 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
3 Zi. Erdgeschosswohnung mit Terrasse am Plauer See (3.8 % Rendite),197.000 €,"Kirchmöser, 14774 Brandenburg an der Havel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"72,72 m²",2.709 €/m²,Erdgeschosswohnung,nil,nil,nil,1,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Ihre neue Eigentumswohnung direkt am Golfplatz!,330.000 €,"15831 Blankenfelde-Mahlow, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,86 m²,3.837 €/m²,Maisonette,nil,nil,nil,nil,nil,"3,57 %",{'is24qa-balkon-terrasse-label': ''}
Ihre Ideale Geldanlage - Vermietete Eigentumswohnung in guter Lage von Königs Wusterhausen,215.000 €,"15711 Königs Wusterhausen, Dahme-Spreewald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,2.905 €/m²,Etagenwohnung,nil,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57% inkl. Mwst. Käuferprovision","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Dachgeschoßwohnung mit eigenem Garten sucht sportliche Bewohner,115.000 €,"Gubener Vorstadt, 15230 Frankfurt (Oder)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,64 m²,1.797 €/m²,Dachgeschoss,nil,nil,1,1,nil,"3,57 % inkl. ges. MwSt.",{}
Erstbezug nach Sanierung!,65.000 €,"03130 Felixsee, Spree-Neiße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,71 m²,915 €/m²,Etagenwohnung,nil,nil,1,1,nil,3570 EUR,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"2 Zimmerwohnung direkt am Wasser, Weitblick über die Havel vor Werder. (vermietet)",225.000 €,"14542 Werder (Havel), Potsdam-Mittelmark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"61,45 m²",3.662 €/m²,Etagenwohnung,nil,01.04.2024,1,1,1 Tiefgaragen-Stellplatz,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Vermietete Erdgeschosswohnung mit Balkon und PKW-Stellplatz,197.000 €,"Waldstadt I, 14478 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"58,88 m²",3.346 €/m²,Etagenwohnung,4 m²,nil,1,1,1 Außenstellplatz,"3,57% (inkl. MwSt.) vom Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
