title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
WAVE ~ House,720.080 €,"18347 Dierhagen, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"90,01 m²",8.000 €/m²,Erdgeschosswohnung,nil,2025,1,1,1 Carport,"3,57% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Blick ins Grüne vom großen Balkon,249.000 €,"Steiluferring 3,
23946 Boltenhagen, Nordwestmecklenburg (Kreis)",2,"39,05 m²",6.376 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,"3,57% vom Verkaufspreis, inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
ETW 07 - Grandioser Meerblick inklusive... behindertengerechtes Gartengeschoss direkt am Strand,998.700 €,"Dorfstraße 36,
18347 Ahrenshoop, Vorpommern-Rügen (Kreis)",3,"98,2 m²",10.170 €/m²,Maisonette,nil,nil,2,2,1 Außenstellplatz,KEINE KÄUFERPROVISION,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': ''}"
ETW 02 - Grandioser Meerblick inklusive… direkt am Strand in Ahrenshoop,935.600 €,"Dorfstraße 36,
18347 Ahrenshoop, Vorpommern-Rügen (Kreis)",2,"75,2 m²",12.441 €/m²,Maisonette,nil,nil,1,2,1 Außenstellplatz,KEINE KÄUFERPROVISION,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': ''}"
*AUFGEPASST* Exklusive Ferienwohnung in exponierter Lage: Zentrumsnah und Strandnah!,490.320 €,"Grüne Siedlung 5,
18374 Zingst, Vorpommern-Rügen (Kreis)",3,61 m²,8.038 €/m²,Erdgeschosswohnung,10 m²,2025,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Im Urlaub zu Hause: 3-Zimmer-Ferienwohnung im Ostseeparadies Zingst mit neuer Heizungsanlage,299.000 €,"18374 Zingst, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"57,27 m²",5.221 €/m²,Dachgeschoss,nil,nach Absprache,2,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': ''}"
ETW 10 - Grandioser Meerblick inklusive… direkt am Strand in Ahrenshoop,846.900 €,"Dorfstraße 36,
18347 Ahrenshoop, Vorpommern-Rügen (Kreis)",2,"58,3 m²",14.527 €/m²,Maisonette,nil,nil,1,1,1 Außenstellplatz,KEINE KÄUFERPROVISION,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
"Familienquartier am Rande der KTV, 4-Raumwohnung provisionsfrei",399.000 €,"Patriotischer Weg 37,
Kröpeliner-Tor-Vorstadt, 18057 Rostock",4,87 m²,4.586 €/m²,Erdgeschosswohnung,87 m²,01.05.2025,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Familienquartier am Rande der KTV, 4-Raumwohnung provisionsfrei",399.000 €,"Patriotischer Weg 37,
Kröpeliner-Tor-Vorstadt, 18057 Rostock",4,87 m²,4.586 €/m²,Etagenwohnung,87 m²,01.05.2025,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Traumhafte Ferienwohnung mit Blick auf die Ostsee,779.900 €,"Wilhelmstraße 25,
18586 Sellin, Vorpommern-Rügen (Kreis)",2,"60,6 m²",12.870 €/m²,Etagenwohnung,nil,nil,1,1,Tiefgaragen-Stellplatz,"2,38 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
FREI! Whg. mit Terrasse und Blick ins Grüne.,335.000 €,"Am Wiesenhang 25,
Gehlsdorf, 18146 Rostock",3,85 m²,3.941 €/m²,Erdgeschosswohnung,90 m²,sofort,nil,nil,1 Carport,"3,45 % incl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
