title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Helle 2 Zimmer Whg. mit Südbalkon und Außenstellplatz,250.000 €,"Kolpingstr. 10,
86825 Bad Wörishofen, Unterallgäu (Kreis)",2,"65,33 m²",3.827 €/m²,Hochparterre,nil,nach Vereinbarung,1,1,1 Außenstellplatz,"1,785 % inkl. gesetzl. MwSt. vom Käufer","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Pracht-Jugendstil - DG-Wohnung am Englischen Garten - Kaulbachstraße - München-Schwabing,Auf Anfrage,"Schönfeldvorstadt, 80539 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"257,5 m²",nil,Dachgeschoss,nil,nach Vereinbarung,4,2,nil,"3,57 % inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
3-Zimmer-Dachgeschosswohnung mit zwei Balkonen,730.000 €,"Dom Pedro, 80637 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"81,3 m²",8.979 €/m²,Etagenwohnung,nil,sofort,2,1,2 Tiefgaragen-Stellplätze,"2,38 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Design trifft Funktionalität: Energieeffiziente Maisonette-Wohnung in Altperlach,1.245.000 €,"Altperlach, 81737 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,8.893 €/m²,Maisonette,"141,6 m²",nil,3,2,1 Garage,"2,38 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
Traumhafte 3 Zimmerwohnung am Korbinansplatz,799.500 €,"Milbertshofen, 80807 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,8.883 €/m²,nil,"98,9 m²",nach Vereinbarung,2,1,1 Tiefgaragen-Stellplatz,"3,57","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Unverbaubares Alpenpanorama - 2-Zimmer-Wohnung mit Weitblick und riesigem Balkon,449.000 €,"85640 Putzbrunn, München (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"76,22 m²",5.891 €/m²,Etagenwohnung,"10,86 m²",sofort,1,1,1 Tiefgaragen-Stellplatz,"2,975 % inkl.19% MWST vom notariellen Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"""Haus im Haus"" | mit Privatgarten und eigenem Eingang",599.000 €,"Gartenstadt Trudering, 81825 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,91 m²,6.582 €/m²,Maisonette,116 m²,nil,2,2,1 Duplex-Stellplatz,"2,38 % inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
Luxus trifft Entspannung,575.000 €,"Alt-Moosach, 80993 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,73 m²,7.877 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
Charmante 3-Zimmer-Wohnung in Augsburg-Oberhausen zur Kapitalanlage,243.000 €,"Oberhausen-Nord, 86154 Augsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"73,35 m²",3.313 €/m²,Erdgeschosswohnung,nil,nil,nil,1,1 Stellplatz,"3,57 %",{'is24qa-vermietet-label': ''}
IMMO-LOVE Friedberg Hügelshart - 2 ZKB Maisonette mit 38 m² und Stellplatz!,179.000 €,"Römerstrasse 39,
86316 Friedberg, Aichach-Friedberg (Kreis)",2,38 m²,4.711 €/m²,Dachgeschoss,nil,nil,nil,nil,1 Außenstellplatz,"3,57% inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
