title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Moderne Penthouse-Wohnung im Staffelgeschoss mit Dachterrasse,649.000 €,"Gallus, 60326 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,83 m²,7.819 €/m²,Penthouse,nil,nach Absprache,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. gesetzlicher MwSt. von aktuell 19 % bezogen auf den Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Traumhafter Ausblick: Moderne Wohnung mit Kamin in Hainchen,259.000 €,"63694 Limeshain, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,104 m²,2.490 €/m²,Dachgeschoss,nil,nach Absprache,2,1,2 Außenstellplätze,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': ''}"
Weinbach. Modernisierte Wohnung mit großer Terrasse und eigenem Eingang.,129.000 €,"35796 Weinbach, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"67,87 m²",1.901 €/m²,Erdgeschosswohnung,4 m²,nil,2,1,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-balkon-terrasse-label': ''}
Vorderer Westen: Gepflegte 2 Zimmer Eigentumswohnung im Erdgeschoss,148.500 €,"West, 34119 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"42,38 m²",3.504 €/m²,Etagenwohnung,nil,nil,1,1,nil,Käufer- und Verkäuferprovision beträgt 3% (inkl. MwSt.) des beurkundeten Kaufpreises,{}
"- Feldbergblick inklusive - Großzügige 3,5 Zimmer Wohnung mit 2 Balkonen und 2 Stellplätzen",290.000 €,"65510 Idstein, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","113,8 m²",2.548 €/m²,Etagenwohnung,8 m²,nil,2,1,2 Außenstellplätze,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
"Vermietete 2,5-Zimmerwohnung zur Kapitalanlage in Frankfurt-Oberrad",218.000 €,"Wiener Straße 31,
Oberrad, 60599 Frankfurt am Main",2,"62,8 m²",3.471 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen direkt am Kurpark - Schönes 2-Zimmer Apartment in Schlangenbad,195.000 €,"65388 Schlangenbad, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"56,2 m²",3.470 €/m²,nil,"24,5 m²",nil,1,1,1 Tiefgaragen-Stellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Weinbach. Zwei-Zimmer-Wohnung mit großer Terrasse und eigenem Eingang.,89.000 €,"35796 Weinbach, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,53 m²,1.679 €/m²,Erdgeschosswohnung,4 m²,nil,1,1,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-balkon-terrasse-label': ''}
Exklusive Drei-Zimmer-Wohnung mit großzügiger Terrasse,840.000 €,"Gallus, 60486 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,117 m²,7.179 €/m²,nil,nil,nil,2,1,2 Garagen,2.98 %,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Großzügige barrierefreie Wohnung mit Balkon und Stellplatz,485.000 €,"63512 Hainburg, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,116 m²,4.181 €/m²,Etagenwohnung,9 m²,nil,3,2,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': ''}"
kleine 3-Zimmerwohnung in Kronberg,249.000 €,"61476 Kronberg im Taunus, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"72,8 m²",3.420 €/m²,Etagenwohnung,nil,ab sofort,2,1,nil,"2,98 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Provisionsfrei für Käufer - Große charmante Altbauwohnung mit sensationellem Blick über Wiesbaden,589.000 €,"Rheingauviertel / Hollerborn, 65197 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,158 m²,3.728 €/m²,Etagenwohnung,nil,ab sofort,3,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"PENTHAUS-MAISONETTE MIT AUFZUG, WEITBLICK & ATEMBERAUBENDEN SONNENUNTERGÄNGEN",589.000 €,"Biebrich, 65187 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,4.363 €/m²,Maisonette,6 m²,Nach Absprache,3,2,1 Duplex-Stellplatz,"2,00 % inklusive Mwst. vom Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
TOP 3-ZI-Wohnung mit Balkon und Stellplatz,249.000 €,"64331 Weiterstadt, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"79,43 m²",3.135 €/m²,nil,"79,43 m²",nil,2,1,1 Stellplatz,"2,38 % vom Kaufpreis inkl. USt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Familiendomizil am Neroberg!,1.280.000 €,"Nordost, 65193 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"183,51 m²",6.975 €/m²,Maisonette,"38,93 m²",nil,5,3,1 Außenstellplatz,"3,57","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Weinbach. Große Maisonette-Wohnung in ruhiger Wohnlage.,149.000 €,"35796 Weinbach, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"88,41 m²",1.685 €/m²,Maisonette,4 m²,nil,2,1,2 Außenstellplätze,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-balkon-terrasse-label': ''}
WEITBLICK GENIESSEN UND SCHÖN WOHNEN,300.000 €,"64584 Biebesheim am Rhein, Groß-Gerau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,112 m²,2.679 €/m²,Etagenwohnung,nil,Herbst 24,3,1,2 Tiefgaragen-Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
