title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"+++ATTRAKTIVE 2-RWG M. AUFZUG, BALKON U. TG-STELLPL. IM BELIEBTEN TAUCHAER PARTHE CENTRUM+++",142.000 €,"Friedrich-Engels-Str. 22,
04425 Taucha, Nordsachsen (Kreis)",2,"59,22 m²",2.398 €/m²,Etagenwohnung,nil,ab sofort,1,1,1 Tiefgaragen-Stellplatz,"2,98","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Provisionsfreie 4-Raum ETW mit 2 TG-SP, Fahrstuhl, EBK und Balkon in City-Lage sucht EIGENNUTZER!",270.000 €,"Rochlitzer Straße 33,
Zentrum, 09111 Chemnitz",4,117 m²,2.308 €/m²,nil,17 m²,01.05.2024,3,1,2 Duplex-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Sanierte Zweiraumwohnung mit Balkon, Keller und Stellplatz in der Oberlausitz",30.500 €,"02748 Bernstadt auf dem Eigen, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,57 m²,535 €/m²,Etagenwohnung,nil,nach Kauf,1,1,nil,"Pauschal 2 500,00 Euro Käuferprovision inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"++ 4,1% IST-Rendite, KFZ-Stellplatz, Süd-Terrasse! Charmante 3-Zimmer Wohnung in Leipzig Wahren ++",155.000 €,"Wahren, 04159 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"64,48 m²",2.404 €/m²,Terrassenwohnung,nil,nil,nil,nil,1 Duplex-Stellplatz,"3,57% inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Tolle Eigentumswohnung im Staatsbad Bad Elster!,259.000 €,"08645 Bad Elster, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"71,07 m²",3.644 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Solide Kapitalanlage - zentrumsnah!,38.000 €,"Neundorfer Vorstadt, 08523 Plauen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,55 m²,691 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,2000 EUR,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-vermietet-label': ''}"
++ Bezugsfreie 3-Raum-Maisonettewohnung mit Balkon & Terrasse nahe des Kulkwitzer Sees ++,264.000 €,"Miltitz, 04205 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,2.933 €/m²,nil,nil,nil,2,1,1 Stellplatz,"3,57% inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
TOP! Hochwertige 3 - Zimmer - Eigentumswohnung mit Dachterrasse + SP!,115.000 €,"Gablenz, 09127 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"70,3 m²",1.636 €/m²,Dachgeschoss,6 m²,nil,2,1,1 Außenstellplatz,"5,95 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Willkommen in der Traum-Dachgeschosswohnung: Großzügiger Balkon, Abstellraum und Stellplatz",132.000 €,"04683 Naunhof, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"59,92 m²",2.203 €/m²,Dachgeschoss,nil,sofort,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Freistehend! Zentrumsnahe, lichtdurchflutete Etagenwohnung. Stellplatz, Lift, Balkon",145.000 €,"Neustadt-Neuschönefeld, 04315 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,16 m²",2.677 €/m²,Etagenwohnung,nil,nil,1,1,1 Duplex-Stellplatz,"3,57% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
