title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
3-Zimmer-Wohnung + provisionsfrei +,17.000 €,"Heinrichstraße XXXX,
Lehe, 27576 Bremerhaven",3,50 m²,340 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
2-Zimmer-Wohnung - provisionsfrei,17.000 €,"Heinrichstraße XXXX,
Lehe, 27576 Bremerhaven",2,"44,8 m²",379 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
BRUNE IMMOBILIEN - Bremerhaven-Mitte: Wohnen mit Weitsicht,109.000 €,"Mitte, 27568 Bremerhaven
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",52 m²,2.096 €/m²,Etagenwohnung,nil,nach Vereinbarung,nil,nil,nil,"zzgl. 3,57 % Käuferprovision (inkl. MwSt.)","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': ''}"
3-Zimmer-Wohnung + provisionsfrei +,19.000 €,"Heinrichstraße XXXX,
Lehe, 27576 Bremerhaven",3,50 m²,380 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
3-Zimmer-Wohnung mit Balkon - provisionsfrei,28.000 €,"Langener Landstraße XXXX,
Lehe, 27580 Bremerhaven",3,"71,3 m²",393 €/m²,nil,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2-Zimmer-Wohnung mit Balkon - provisionsfrei,19.000 €,"Langener Landstraße XXXX,
Lehe, 27580 Bremerhaven",2,"54,1 m²",351 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Sehr gepflegte Erdgeschosswohnung mit Loggia und KFZ-Stellplatz in der Vahr,199.000 €,"Neue Vahr Nord, 28329 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,2.689 €/m²,Erdgeschosswohnung,0 m²,Nach Vereinbarung,2,1,1 Außenstellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Bremerhaven // Traumhafte Maisonette-Eigentumswohnung mit luxuriöser Ausstattung,299.900 €,"Lehe, 27568 Bremerhaven
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"120,03 m²",2.499 €/m²,Etagenwohnung,nil,ab sofort,nil,nil,nil,"3,57 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
3-Zimmer-Wohnung + provisionsfrei +,19.000 €,"Heinrichstraße XXXX,
Lehe, 27576 Bremerhaven",3,52 m²,365 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Herrschaftliches Wohnen auf Parkgrundstück,Auf Anfrage,"Oberneuland, 28355 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,170 m²,nil,Erdgeschosswohnung,40 m²,nil,2,1,nil,"3,57% inkl. der gesetzlichen MwSt. bezogen auf den Kaufpreis",{'is24qa-balkon-terrasse-label': ''}
2-Zimmer-Wohnung + provisionsfrei +,17.000 €,"Heinrichstraße XXXX,
Lehe, 27576 Bremerhaven",2,"44,8 m²",379 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
3-Zimmer-Wohnung mit Balkon - provisionsfrei,12.000 €,"Uhlandstraße XXXX,
Lehe, 27576 Bremerhaven",3,"62,95 m²",191 €/m²,nil,"6,38 m²",nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Zweiraumwohnung im Grünen,139.000 €,"Aschaffenburger Straße 4,
Weidedamm, 28215 Bremen",2,47 m²,2.957 €/m²,Hochparterre,15 m²,01.06.2024,nil,1,nil,"3,57 % des Kaufpreises inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
3-Zimmer Whg. im EG - zentrale Lage - kurzfristig verfügbar !,145.000 €,"Hohweg, 28219 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"53,91 m²",2.690 €/m²,Erdgeschosswohnung,6 m²,Kurzfristig,2,1,nil,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
