title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
**KAUFEN statt MIETEN**3 Zimmer-OG-Whg.**Ruhige Nebenstraße in zentraler Lage**,149.000 €,"Carl-Goerdeler-Str. 38,
Neue Vahr Südost, 28327 Bremen",3,63 m²,2.365 €/m²,Etagenwohnung,8 m²,sofort bzw. nach Absprache,2,1,nil,"3,57 % (inkl. 19 % MWST) vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Gemacht um zu bleiben. Willkommmen zu Hause. In der Villa Aurelia.,595.000 €,"Oberneuland, 28355 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,112 m²,5.313 €/m²,Erdgeschosswohnung,nil,Sommer 2024,2,1,1 Carport,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusive 2-Zimmer Wohnung in zentraler Lage Schwachhausens,355.000 €,"Schwachhausen (Ortsteil), 28209 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,61 m²,5.820 €/m²,Erdgeschosswohnung,nil,Nach Vereinbarung mit den Verkäufern,1,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
PURNHAGEN-IMMOBILIEN - Aumund - gut aufgeteilte 3-Zimmer-Eigentumswohnung mit Balkon und Garage,159.000 €,"Aumund-Hammersbeck, 28755 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,2.149 €/m²,Etagenwohnung,20 m²,nach Vereinbarung,2,1,1 Garage,"Je 3,57 % vom notariellen Kaufpreis inkl. ges. MwSt. durch Käufer u. Verkäufer zu zahlen.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
ESTELLE // Exklusive 3-Zimmer-Wohnung in zentraler Lage Schwachhausens,595.000 €,"Schwachhausen (Ortsteil), 28209 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,105 m²,5.667 €/m²,Etagenwohnung,nil,Nach Vereinbarung mit den Verkäufern,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
G 10 REKUM -sonnige Terrassenwohnung im Erdgeschoss mit einem Carport-Einstellplatz-,191.500 €,"Rekum, 28777 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,100 m²,1.915 €/m²,Erdgeschosswohnung,nil,sofort,2,1,Carport,"3,57 % Maklercourtage inkl. Mehrwertsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Schöne 2-Zimmer-Wohnung in bester Lage in Horn zu verkaufen,173.500 €,"Millstätter Straße 9,
Lehe, 28359 Bremen",2,"49,6 m²",3.498 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Kapitalanlage - Seniorenwohnung im ""SWP An der Lesum""",192.000 €,"Am Burgplatz 2 8,
Burg-Grambke, 28719 Bremen",2,74 m²,2.595 €/m²,nil,nil,nil,1,1,nil,"3,25 % zzgl. gesetzlicher MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Zeitlose Eigentumswohnung in Bremen Oberneuland,595.000 €,"Oberneuland, 28355 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,114 m²,5.219 €/m²,Erdgeschosswohnung,nil,Sommer 2024,2,1,1 Carport,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
sonnige 3-Zimmer ETW mit Garage in schöner Lage in Vegesack/Aumund,129.000 €,"Aumund-Hammersbeck, 28755 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,65 m²,1.985 €/m²,Etagenwohnung,nil,sofort,2,1,1 Garage,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
