title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Sie hier? Wir auch! Gut geschnittene Eigentumswohnung mit Tiefgaragenstellplatz in beliebter Lage,197.500 €,"67112 Mutterstadt, Rhein-Pfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"93,43 m²",2.114 €/m²,Etagenwohnung,nil,Gemäß Absprache,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. Mwst. für den Käufer auf den notariellen Kaufpreis","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
-Langjährig vermietet- Eigentumswohnung in Kaiserslautern,199.000 €,"Innenstadt Nord Kaiserberg, 67657 Kaiserslautern
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,85 m²,2.341 €/m²,nil,nil,nil,2,1,Garage,"2,5%","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Reduziert!!! Neuwertige 3 Zi.-Wohnung mit Terrasse und Garage in ruhiger und zentraler Wohnlage,255.000 €,"53474 Bad Neuenahr-Ahrweiler, Ahrweiler (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,94 m²,2.713 €/m²,Erdgeschosswohnung,nil,nach Absprache,2,1,1 Garage,"3,57%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Schöne 3-Zimmerwohnung in einem 5 - Parteienhaus, Bj. 2019, in Linz am Rhein, mit 1 PKW - Stellplatz",239.660 €,"53545 Linz am Rhein, Neuwied (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,06 m²",3.925 €/m²,Etagenwohnung,nil,Sofort,2,1,nil,"3,57 % des Kaufpreises inkl. MwSt., zahlbar vom Käufer",{'is24qa-balkon-terrasse-label': ''}
"BAYER Immobilien GmbH: Saulheim! Nicht alltägliche 3,5-Zimmer-Eigentumswohnung mit großem Garten",280.000 €,"55291 Saulheim, Alzey-Worms (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","126,28 m²",2.217 €/m²,Maisonette,nil,nil,nil,2,1 Stellplatz,"3,57 % des Kaufpreises inklusive 19 % Mehrwertsteuer!","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
BRUMANI | Modern wohnen mit großem Balkon in Ludwigshafen am Rhein,397.000 €,"Süd, 67061 Ludwigshafen am Rhein
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"95,5 m²",4.157 €/m²,Etagenwohnung,nil,ab sofort,2,1,1 Tiefgaragen-Stellplatz,"3,57% inkl. MwSt. vom beurkundeten Kaufpreis.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
"Etagenwohnung inkl. EBK, Balkon und Stellplatz",145.000 €,"66849 Landstuhl, Kaiserslautern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",117 m²,1.239 €/m²,Etagenwohnung,nil,nil,2,2,1 Außenstellplatz,"3,57 inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Barrierefreie Pflegeimmobilie für ein komfortables und selbstbestimmtes Wohnen,135.000 €,"Süd, 67061 Ludwigshafen am Rhein
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,48 m²,2.813 €/m²,Etagenwohnung,nil,Sofort,1,1,nil,"3,57%","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': ''}"
4-Zimmer-Wohnung mit Galerie in Sinzig,301.000 €,"53489 Sinzig, Ahrweiler (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,112 m²,2.688 €/m²,Dachgeschoss,nil,nil,nil,nil,1 Außenstellplatz,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
Sehr gut geschnittene und modernisierte 3-Zimmerwohnung in toller Aussichtslage mit Balkon und Stell,290.000 €,"55543 Bad Kreuznach, Bad Kreuznach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,3.222 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57 % Käuferprovision inkl. 19 % MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
