title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
7% Rendite OHNE Makler - kernsanierte 2-Zi. in Bremen City,163.000 €,"Bahnhofsvorstadt, 28195 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,45 m²,3.622 €/m²,Etagenwohnung,2 m²,14.5.2024,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Schöne Wohnung mit Einbauküche und Balkon in Bremerhaven zu verkaufen.,98.000 €,"Lehe, 27576 Bremerhaven
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,1.324 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,"3,57inkl. MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Staffelgeschoss - ca. 135 m² große 3-Zimmer-Wohnung,994.500 €,"Oberneulander Heerstraße 50,
Oberneuland, 28355 Bremen",3,135 m²,7.367 €/m²,Penthouse,nil,nil,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Toplage! 3-Zimmer Wohnung in der Bremer Neustadt - Gartenstadt-Süd!,179.000 €,"Gartenstadt Süd, 28201 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"79,45 m²",2.253 €/m²,Erdgeschosswohnung,nil,nach Vereinbarung,2,1,nil,"2,98 % inkl. MwSt.",{'is24qa-balkon-terrasse-label': ''}
WOHNEN oder RENDITE ! Interessante 2-Zimmer-Wohnung mit Bakon,75.000 €,"Mittelshuchting, 28259 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,51 m²,1.471 €/m²,Etagenwohnung,3 m²,nil,1,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Schwachhausen - Argonnenstraße... 2-Zimmer Wohnung in guter Lage,169.000 €,"Gete, 28211 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,60 m²,2.817 €/m²,Etagenwohnung,5 m²,01.07.2024,1,1,nil,"3,57 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Gepflegte 1,5 Raum-Hochparterre Wohnung mit normale Innenausstattung und Balkon. VON PRIVAT",135.000 €,"Edisonstraße 37,
Lehesterdeich, 28357 Bremen","1,5",45 m²,3.000 €/m²,Hochparterre,8 m²,1.6.2024,1,1,1 Carport,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Sonnige 3-ZKB, Balkon, ca. 76qm, begehrte Lage im Fesenfeld",258.000 €,"Fesenfeld, 28203 Bremen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,76 m²,3.395 €/m²,Erdgeschosswohnung,nil,01.02.2024,2,1,nil,nil,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Große Altbauwohnung mit Loggia in zentraler Lage von Klushof,89.000 €,"Lehe, 27576 Bremerhaven
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"94,07 m²",946 €/m²,nil,nil,ab sofort,3,1,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Attraktive 3-4 Zimmer-Wohnung mit Einzelgarage in Bremen,295.000 €,"Bartensteiner Straße 3/5,
Gartenstadt Vahr, 28329 Bremen",3,100 m²,2.950 €/m²,Etagenwohnung,nil,nil,2,1,1 Garage,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
