title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
EXKLUSIVES WOHNEN MIT WOHLFÜHLCHARAKTER - WHG 1,423.000 €,"Lupinenstraße 2,
84061 Ergoldsbach, Landshut (Kreis)",3,"92,76 m²",4.560 €/m²,Erdgeschosswohnung,nil,31.07.2024,2,1,2 Stellplätze,"2,380","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
"Helle, freundliche und attraktive Eigentumswohnung nahe Regen",285.000 €,"94209 Regen, Regen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,160 m²,1.781 €/m²,Maisonette,nil,nach Absprache,3,1,2 Garagen,"3,57 % inkl. ges. MWSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
"Eine Wohnung zum Verlieben! Ruhige, elegante 2 Zi. Wohnung mit Wintergarten, direkt am Wald.",398.000 €,"85521 Ottobrunn, München (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,53 m²,7.509 €/m²,Etagenwohnung,9 m²,Nach Vereinbarung,1,1,nil,"3,57 % inkl. MwSt. inkl. MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
1 Zimmer-Wohnung mit Bergblick in ruhiger und idyllischer Wohnanlage mit Parkgrundstück und Bachlauf,191.000 €,"83670 Bad Heilbrunn, Bad Tölz-Wolfratshausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,33 m²,5.788 €/m²,Hochparterre,nil,sofort,nil,nil,nil,"3,57 % inklusive 19% Mehrwertsteuer","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
"Gut geschnittene 2,5-Zimmerwohnung im Herzen von Passau",239.000 €,"St. Nikola, 94032 Passau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","81,01 m²",2.950 €/m²,Etagenwohnung,nil,nach Absprache,1,1,1 Carport,"3,57% des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Großzügige 3 Zimmer Wohnung mit Westbalkon zu verkaufen,310.000 €,"Nordost, 85055 Ingolstadt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,84 m²,3.690 €/m²,Etagenwohnung,nil,nil,2,1,nil,"1,79%inkl. MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Schnuckelige, kleine Wohnung mit Terrasse",62.000 €,"95493 Bischofsgrün, Bayreuth (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,32 m²,1.938 €/m²,nil,nil,nil,nil,nil,nil,"3,0 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Helle 4 Zimmer Erdgeschosswohnung mit Terrasse und kleinem Garten,329.800 €,"Am Kirchplatz 1,
91338 Igensdorf, Forchheim (Kreis)","4,5","109,2 m²",3.020 €/m²,Erdgeschosswohnung,nil,nil,4,1,2 Carports,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnung mit Büro und großem Garten (Luft-Wärmepumpenheizung),872.750 €,"Stadtmitte, 63741 Aschaffenburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,179 m²,4.876 €/m²,Maisonette,nil,01.04.2024,3,2,2 Garagen,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
3 1/2 - Zimmer-Wohnung in Landshut Nikolaviertel mit Schwimmbad,399.000 €,"Nikolastraße 46c,
Nikola, 84034 Landshut","3,5","85,87 m²",4.647 €/m²,Etagenwohnung,nil,nil,nil,1,1 Garage,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
