title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Gemütliche Zweiraumwohnung mit Balkon und Stellplatz in Bannewitz!,80.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"46,13 m²",1.734 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Perfekte Maisonette-Wohnung zur Eigennutzung!,260.000 €,"01640 Coswig, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,114 m²,2.281 €/m²,Sonstige,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Traumlage über den Dächern von Schleußig: Exklusive Eigentumswohnung,157.150 €,"Schleußig, 04229 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"53,24 m²",2.952 €/m²,Dachgeschoss,"53,24 m²",nil,1,1,nil,"4683,07","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Gut saniert - gut vermietet - guter Preis!,180.000 €,"Pieschen-Nord/Trachenberge, 01097 Dresden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"66,5 m²",2.707 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
In gepflegter Wohnanlage!,95.000 €,"01723 Wilsdruff, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,50 m²,1.900 €/m²,Sonstige,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,4 % inkl. ges. MwSt.,{}
"Komfortable Eigentumswohnung in zentraler Lage - mit Aufzug, Balkon und Tiefgaragen-Stellplatz",159.000 €,"Friedrichstadt, 01067 Dresden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,47 m²",2.919 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"vermietete 3-Zi.-ETW mit Stellplatz, Küchenmöbel, Balkon in bester Wohnlage",69.000 €,"Steinbachstraße .,
08412 Werdau, Zwickau (Kreis)",3,62 m²,1.113 €/m²,Maisonette,nil,nil,2,1,1 Außenstellplatz,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Perfekte Lage: Eigentumswohnung mit Panoramablick über Schleußig,142.872 €,"Schleußig, 04229 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"48,41 m²",2.951 €/m²,Dachgeschoss,"48,41 m²",nil,1,1,nil,"4.257,59","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Aus 2 mach 4-Raumwohnung * TOP Lage * zwei Eigentumswohnungen im Paket in Schleußig *,300.000 €,"Schleußig, 04229 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"101,65 m²",2.951 €/m²,Dachgeschoss,"115,65 m²",nil,3,2,nil,"8.925,-€","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Bezaubernde Zweiraumwohnung mit einem herrlichen Südostbalkon!,80.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"47,5 m²",1.684 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Vermietete Zweiraumwohnung mit Balkon und Stellplatz in Bannewitz,87.699 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"46,13 m²",1.901 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Bezugsfreie 2 Zimmer Wohnung in Plauen,25.000 €,"Haselbrunn, 08523 Plauen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"40,5 m²",617 €/m²,Etagenwohnung,nil,sofort,1,1,nil,3.000 Euro inkl. MwSt.,{'is24qa-keller-label': ''}
"Hier stimmt alles! Schöne Dreiraumwohnung mit perfektem Grundriss, Stellplatz und Balkon!",139.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,77 m²,1.805 €/m²,Dachgeschoss,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Vermietete 2-Zimmerwohnung in Schleußig mit Balkon,154.000 €,"Schleußig, 04229 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"62,13 m²",2.479 €/m²,Etagenwohnung,nil,nil,1,1,nil,"7,14 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Geniale Loftwohnung am Knauthainer Park,360.000 €,"Knautkleeberg-Knauthain, 04249 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"123,89 m²",2.906 €/m²,Loft,nil,nil,1,1,nil,"7,14 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Etagenwohnung auf dem Kassberg,50.000 €,"Kaßberg, 09112 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,45 m²,1.111 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-garten-mitbenutzung-label': ''}
Charmante Zweiraumwohnung als Kapitalanlage,60.000 €,"Sonnenberg, 09130 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,51 m²,1.176 €/m²,Etagenwohnung,nil,nil,1,1,nil,"4,76 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Vermietete Dreiraumwohnung in Bannewitz mit Balkon und Stellplatz,145.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"75,4 m²",1.923 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
"Hier stimmt alles! Schöne Dreiraumwohnung mit perfektem Grundriss, Stellplatz und Balkon!",140.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"75,4 m²",1.857 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Eine gute Investition!,70.000 €,"01809 Heidenau, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"51,5 m²",1.359 €/m²,Sonstige,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
