title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
4-Z-Küche-Bad-Wohnung mit Balkon in Toplage der Südlichen Vorstadt zu verkaufen! Vermie,298.900 €,"Süd, 56068 Koblenz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,88 m²,3.397 €/m²,Etagenwohnung,nil,vermietet,3,1,nil,"2,38% inklusive gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Schicke Altbauwohnung mit Dachterrasse in der südlichen Vorstadt von Koblenz. Vermietet!,259.900 €,"Mitte, 56068 Koblenz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,93 m²,2.795 €/m²,Etagenwohnung,nil,vermietet,nil,1,nil,"2,38% inklusive gesetzlicher MwSt.",{'is24qa-balkon-terrasse-label': ''}
Vermietete ETW in Studentenwohnheim,92.900 €,"Oak Road 3,
55768 Hoppstädten-Weiersbach, Birkenfeld (Kreis)",1,"36,45 m²",2.549 €/m²,Etagenwohnung,nil,15.06.23,1,1,1 Außenstellplatz,"3,57","{'is24qa-personenaufzug-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Innenstadtlage mit Blick auf den Dom!,249.000 €,"Stadtzentrum, 67547 Worms
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,90 m²,2.767 €/m²,Dachgeschoss,nil,sofort,3,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Senioren-Apartment in Jockgrim,89.000 €,"76751 Jockgrim, Germersheim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,28 m²,3.179 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"4,76 %","{'is24qa-personenaufzug-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Helle Dachgeschosswohnung in Toplage der Südlichen Vorstadt zu verkaufen!,248.990 €,"Mitte, 56068 Koblenz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"75,5 m²",3.298 €/m²,Etagenwohnung,nil,sofort,1,1,nil,"2,38% inklusive gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Interessante Altbauwohnung mit großem Balkon in der südlichen Vorstadt von Koblenz!,318.900 €,"Mitte, 56068 Koblenz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,114 m²,2.797 €/m²,Etagenwohnung,nil,vermietet,nil,1,nil,"2,38% inklusive gesetzlicher MwSt.",{'is24qa-balkon-terrasse-label': ''}
Stadtleben und Idylle im Einklang - helle 3-Zimmer-Wohnung in Bad Neuenahr!,290.000 €,"53474 Bad Neuenahr-Ahrweiler, Ahrweiler (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,125 m²,2.320 €/m²,Dachgeschoss,nil,sofort,2,1,1 Tiefgaragen-Stellplatz,"3,57 % Käuferprovision inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
** 2ZKB Wohnung + Stellplatz + Kellerraum in Mutterstadt zu verkaufen **,148.000 €,"67112 Mutterstadt, Rhein-Pfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,70 m²,2.114 €/m²,Etagenwohnung,nil,sofort,1,1,1 Außenstellplatz,"3,57%inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Attraktive, ruhige 3-Zimmer-Wohnung mit sonnigem Balkon • Bretzenheim",239.000 €,"Bretzenheim, 55128 Mainz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,69 m²,3.464 €/m²,Etagenwohnung,10 m²,sofort,2,1,nil,"Die Käuferprovision beträgt 3,57% des beurkundeten Kaufpreises inkl. der gesetzlichen MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
